round,district,selected,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6
3,,False,0.16245563,0.45236486,0.004345809,0.11376607,0.25836772,0.0043538166,0.0043460666
1,,False,0.14876883,0.010230342,0.16259268,0.010220053,0.010229484,0.24955836,0.40840024
2,Kampinmalmi,False,0.01590279,0.6928461,0.22764482,0.0158946,0.015931047,0.015894968,0.015885668
3,Latokartano,False,0.32656533,0.0038716989,0.1403353,0.003870502,0.064495064,0.00387675,0.45698535
3,Taka-Töölö,False,0.0053133024,0.05588358,0.005316009,0.0053246673,0.70699483,0.21586414,0.005303446
3,,False,0.0059701675,0.00595731,0.17988382,0.005965836,0.0059593166,0.79026705,0.005996477
3,,False,0.003980431,0.0039760727,0.0039764475,0.0039735585,0.93838865,0.041725483,0.0039793565
3,Latokartano,False,0.0089577045,0.008968473,0.19540209,0.008935772,0.7598173,0.008962388,0.0089563085
3,,False,0.011941059,0.7112624,0.011941337,0.011920592,0.011955832,0.0119364895,0.22904222
3,,False,0.004340086,0.0043398314,0.16794978,0.03922588,0.33737844,0.44241887,0.0043470482
3,Itä-Pakila,False,0.066289775,0.15619822,0.006820799,0.07801494,0.62593406,0.05990306,0.006839149
3,Herttoniemi,False,0.26687318,0.007175161,0.53172636,0.007157481,0.17272826,0.007169093,0.007170433
1,,True,0.011009739,0.011006667,0.011089037,0.20806198,0.011010467,0.011050058,0.73677206
2,Kallio,True,0.0057402924,0.005744144,0.00573462,0.1772383,0.5755444,0.0057288483,0.22426942
3,,False,0.13946864,0.08519029,0.0071555558,0.0071582627,0.0071589127,0.0071753664,0.746693
3,,False,0.0052980212,0.18807916,0.005320493,0.30436406,0.45896176,0.032676954,0.005299532
3,Vallila,False,0.004631394,0.004632935,0.0046413573,0.004616688,0.5352944,0.110262886,0.33592027
3,Pasila,False,0.007972337,0.007970203,0.0079788435,0.007954166,0.007989349,0.7546432,0.20549195
3,Kaarela,False,0.007953473,0.007947239,0.694903,0.0079400875,0.007954568,0.26534373,0.007957914
3,Vironniemi,False,0.8281482,0.028593577,0.028612122,0.028592972,0.028655265,0.028600778,0.028797088
3,,False,0.023967637,0.02391624,0.024005806,0.023911204,0.85639507,0.023894047,0.023910008
3,,False,0.007973311,0.0079545155,0.47869954,0.007960639,0.2336074,0.2558415,0.007963118
3,,False,0.0075528664,0.0075422875,0.41257203,0.007529212,0.0075678597,0.54969543,0.0075403326
1,Laajasalo,True,0.008953266,0.008940596,0.15943106,0.0819682,0.72277445,0.008979876,0.008952569
2,Kaarela,False,0.1852305,0.0025616523,0.6463095,0.0025568858,0.06718584,0.09359322,0.002562389
3,,False,0.0053131925,0.0053096157,0.005311464,0.15004365,0.2797195,0.54899466,0.005307903
3,Vuosaari,False,0.7901445,0.18331091,0.0053218524,0.005296779,0.0053126886,0.0053033885,0.005309863
3,,False,0.015944049,0.5678638,0.12770565,0.015907701,0.24058612,0.015944894,0.016047833
3,Munkkiniemi,False,0.44580302,0.005107748,0.246271,0.00511579,0.28745955,0.0051156566,0.0051272595
3,,False,0.01789857,0.8925802,0.017914176,0.01790094,0.017881047,0.017932653,0.017892404
3,,False,0.42034283,0.0036810115,0.2609831,0.23175406,0.003680731,0.07587961,0.0036786722
3,Lauttasaari,False,0.4727938,0.18804798,0.08571752,0.005522127,0.0055180956,0.23689052,0.0055099907
3,,False,0.41808164,0.006227583,0.20222451,0.006217881,0.006223731,0.0062382147,0.3547865
1,,False,0.0071803844,0.0071910303,0.4091465,0.11833766,0.44380635,0.007164561,0.007173552
2,Kallio,False,0.00954936,0.08783101,0.009570199,0.0095301485,0.864442,0.009536273,0.0095410235
3,Laajasalo,False,0.21668093,0.004954699,0.47146142,0.0049326955,0.004950788,0.2920644,0.0049550664
3,Herttoniemi,False,0.20949063,0.011050935,0.4495212,0.011023866,0.20468111,0.103183664,0.011048595
3,Herttoniemi,False,0.87737656,0.02043582,0.020442719,0.02041278,0.020451361,0.02043803,0.02044272
3,,False,0.004770331,0.0047948104,0.0047974503,0.004784835,0.5354958,0.0047824127,0.44057435
3,Malmi,False,0.088744506,0.006237944,0.2050038,0.0062237997,0.08842281,0.5991111,0.0062560746
3,Kaarela,False,0.009544679,0.009561506,0.24664475,0.10160722,0.613553,0.00954,0.009548882
3,,False,0.0075543076,0.0075533395,0.47525054,0.07763433,0.007537069,0.33673865,0.08773177
3,Pitäjänmäki,False,0.23289855,0.012999735,0.013007741,0.012991354,0.0130057745,0.013028214,0.7020686
1,Tuomarinkylä,False,0.32100946,0.013081323,0.013059595,0.012998899,0.6137639,0.0130457645,0.0130410455
2,Vallila,False,0.41214976,0.0021452007,0.20334026,0.20115657,0.17692713,0.0021373366,0.0021437902
3,Kampinmalmi,True,0.2904517,0.06309502,0.62522537,0.0053058825,0.005305706,0.0053118714,0.005304501
3,,False,0.5089932,0.010267757,0.010223765,0.01024665,0.010267577,0.43976867,0.010232327
3,Latokartano,False,0.2014363,0.0039793258,0.0039805016,0.40558025,0.093442716,0.12260342,0.16897753
3,Oulunkylä,False,0.28318113,0.3542746,0.0068266056,0.006820878,0.0068168775,0.3352534,0.006826508
3,Vuosaari,False,0.0075271805,0.0075356476,0.0075416863,0.0075260117,0.9547629,0.0075530326,0.007553544
3,,False,0.0038742265,0.07335311,0.0038899516,0.09254493,0.37611547,0.29916406,0.15105832
3,Puistola,False,0.008432779,0.008445177,0.008417279,0.068418674,0.8894131,0.008414366,0.008458542
3,Lauttasaari,False,0.047800597,0.04768923,0.047685757,0.047784608,0.71356726,0.04772785,0.04774468
3,Kallio,False,0.015920006,0.01588024,0.015876547,0.015903462,0.904649,0.015876846,0.015893947
3,Latokartano,False,0.5674704,0.003995418,0.12016878,0.0039742603,0.09796817,0.0039998386,0.20242319
1,Laajasalo,False,0.2237132,0.23716737,0.005733539,0.005739071,0.3439134,0.1780019,0.005731512
3,Kallio,False,0.013040969,0.012998743,0.013016474,0.013011022,0.6586134,0.27630466,0.013014819
3,Kampinmalmi,False,0.007162793,0.007171249,0.24750595,0.0071594114,0.007159716,0.0071750917,0.7166658
3,Taka-Töölö,False,0.51429904,0.0049458304,0.004952527,0.22575971,0.2401453,0.0049518687,0.004945739
3,Haaga,False,0.12618819,0.3908531,0.00513112,0.084423095,0.38316253,0.005116688,0.005125255
3,,False,0.0059664254,0.005972,0.2733124,0.69682294,0.005991822,0.005962866,0.0059715407
3,Reijola,False,0.011949333,0.6098611,0.011948295,0.011918201,0.011940671,0.3304597,0.011922649
3,Suutarila,False,0.23134133,0.0038729175,0.50063825,0.003877715,0.06641559,0.0038846598,0.18996957
3,,False,0.020507285,0.3532151,0.020451283,0.54445344,0.020477872,0.02044405,0.020451013
3,Vironniemi,False,0.0040908954,0.0041015493,0.14037354,0.0041025863,0.7382909,0.0040907473,0.10494983
3,Ullanlinna,False,0.10064063,0.008957042,0.008974644,0.008953206,0.68149644,0.008961304,0.18201673
1,Vironniemi,False,0.003259742,0.34319586,0.08903482,0.034510516,0.0032570958,0.0032615752,0.52348036
2,Herttoniemi,False,0.004226932,0.17060639,0.19319886,0.18362026,0.0042203288,0.004211104,0.43991616
3,,False,0.0071597314,0.1836483,0.0071691154,0.007158836,0.08867553,0.41782558,0.28836295
3,Vanhakaupunki,False,0.0051153703,0.0051146694,0.0051275594,0.0051419423,0.069761716,0.27778032,0.63195837
3,,False,0.1647472,0.0042188927,0.41414908,0.10295525,0.004217091,0.004218889,0.30549356
3,,False,0.015906086,0.01591842,0.51559114,0.015890174,0.40490198,0.015893824,0.015898412
3,,False,0.0049462696,0.0049453955,0.6215236,0.0049488484,0.2748911,0.08379735,0.0049473546
3,Kallio,False,0.0062270965,0.0062371055,0.1663588,0.006241392,0.15545581,0.15514958,0.5043302
3,Tuomarinkylä,False,0.16266914,0.011915326,0.011947405,0.0119656995,0.011949202,0.5453495,0.24420378
3,,False,0.005305199,0.22611448,0.09315768,0.005325544,0.0053123534,0.085086964,0.5796978
1,Vironniemi,False,0.3454873,0.003120208,0.063362375,0.003121108,0.14094935,0.0031250208,0.4408346
2,Vironniemi,False,0.0071505876,0.7469805,0.0071807764,0.007163172,0.0071814107,0.0071596773,0.21718392
3,Vanhakaupunki,False,0.5085794,0.0046329335,0.23398037,0.0046243602,0.23891558,0.0046321275,0.0046352847
3,Kaarela,False,0.0065129283,0.0065094796,0.39765486,0.0065356316,0.0065159993,0.33445245,0.24181867
3,Kaarela,False,0.0038862175,0.0038724365,0.2763143,0.5921168,0.0038754481,0.003878923,0.11605585
3,Kallio,False,0.21717294,0.3061962,0.45812955,0.0046183956,0.0046246005,0.004630279,0.0046280352
3,,True,0.00409542,0.40819764,0.35415098,0.10747056,0.0040971884,0.0040932493,0.11789492
3,,False,0.26698032,0.29337057,0.34503964,0.005507052,0.07807372,0.005521756,0.0055069514
3,Laajasalo,False,0.34269243,0.005135927,0.21356663,0.064433254,0.3639355,0.0051211864,0.0051150583
3,Tuomarinkylä,True,0.0044871015,0.34511498,0.004489644,0.0044780336,0.31508926,0.0044791144,0.32186192
3,,False,0.014339743,0.014402363,0.7138327,0.2142913,0.01435461,0.014355275,0.014423959
3,Alppiharju,False,0.07365146,0.21650831,0.06365498,0.277315,0.007949197,0.007980859,0.3529402
1,Vironniemi,False,0.011969288,0.33869475,0.012003133,0.011941068,0.6014821,0.011945319,0.011964384
3,,False,0.07587473,0.0040889992,0.23787367,0.0040901336,0.00409614,0.090560146,0.58341616
3,,False,0.38024572,0.17113817,0.176143,0.0046339002,0.0046240864,0.0046187737,0.25859636
3,Latokartano,False,0.0042190636,0.0042184037,0.11469056,0.050639775,0.36902082,0.07828535,0.378926
3,Reijola,False,0.004340649,0.0043358016,0.52765197,0.038263068,0.0043472396,0.09062744,0.33043388
3,,False,0.24352162,0.011932,0.011943139,0.011928608,0.011931383,0.19323099,0.5155123
3,,False,0.22977087,0.0040931143,0.0041145757,0.004090143,0.40859568,0.004093097,0.3452425
3,Kallio,False,0.014377187,0.014295716,0.014310308,0.23606887,0.6921592,0.014371032,0.014417685
3,,True,0.20052195,0.44008568,0.00448344,0.004476319,0.10020812,0.004477529,0.24574699
3,,False,0.12838106,0.57050705,0.007545481,0.2709387,0.0075359303,0.0075401766,0.007551567
1,Kaarela,False,0.07917893,0.0026123757,0.0026084678,0.13867293,0.14868602,0.6256307,0.002610585
2,Vironniemi,False,0.32353684,0.00843864,0.30898723,0.008427482,0.33374485,0.008440843,0.008424178
3,Alppiharju,False,0.014348888,0.014356775,0.2695141,0.014391588,0.0143531235,0.01429449,0.658741
3,Alppiharju,False,0.41774037,0.014337967,0.014346211,0.27593583,0.014361666,0.24894488,0.014333129
3,Alppiharju,False,0.34680066,0.023832176,0.02385763,0.023868157,0.02384311,0.023909304,0.533889
3,,True,0.0051340745,0.0051176506,0.0051134066,0.11610768,0.06667428,0.0051105963,0.7967423
3,,False,0.37509176,0.1715653,0.004631562,0.0046192864,0.17994444,0.0046268334,0.25952083
3,,False,0.0059667826,0.005964813,0.29967353,0.3567944,0.00596963,0.0059802053,0.31965068
3,,False,0.0047929417,0.0047733746,0.04528248,0.13264671,0.55564123,0.004775907,0.2520874
3,Reijola,False,0.21164957,0.1364939,0.0043569566,0.06346929,0.17226565,0.0043466208,0.40741807
3,,False,0.017919196,0.01789609,0.017890748,0.017879678,0.29980257,0.017877324,0.6107344
1,Kaarela,False,0.041531976,0.39573964,0.0031879935,0.16674496,0.38641983,0.003187893,0.0031877416
2,Ullanlinna,False,0.011021564,0.44793463,0.35767207,0.15032251,0.01102283,0.011012601,0.011013795
3,Pitäjänmäki,False,0.009569184,0.009542245,0.21644789,0.009546555,0.009572449,0.009574747,0.7357469
3,Lauttasaari,False,0.27954873,0.006848371,0.17336875,0.0068128235,0.40851298,0.0068262047,0.11808215
3,,False,0.0059647607,0.005959848,0.0059648314,0.0059592654,0.0059607388,0.90814745,0.06204305
3,Jakomäki,False,0.2220663,0.008944004,0.27227864,0.26821488,0.008947946,0.21056913,0.008979092
3,Kaarela,False,0.16395019,0.09480509,0.17011999,0.0044856295,0.5576626,0.0044990527,0.00447748
3,,False,0.10071952,0.0032533852,0.0032581447,0.032662343,0.003264023,0.62150955,0.23533306
3,,False,0.0110154245,0.10299623,0.5180623,0.011007918,0.011011979,0.011011374,0.3348948
3,,True,0.0071855905,0.007197071,0.2841359,0.007155917,0.30118898,0.007177948,0.3859586
3,,True,0.4122458,0.0044871094,0.0044798153,0.043948453,0.19068512,0.27271277,0.07144091
1,Kaarela,False,0.0033361923,0.003329054,0.0033331737,0.0033285434,0.63265264,0.0033281075,0.35069233
3,Oulunkylä,False,0.5706585,0.07143399,0.071435146,0.07151437,0.0716333,0.071433984,0.07189073
3,Kaarela,False,0.014356698,0.014327545,0.014351576,0.5531848,0.37508428,0.014358688,0.014336453
3,Laajasalo,False,0.005966103,0.005976358,0.28753415,0.14829755,0.005960899,0.54027134,0.0059936456
3,Vartiokylä,False,0.1305509,0.003788487,0.27878636,0.0037701456,0.0037751754,0.45653966,0.12278924
3,Lauttasaari,False,0.005131091,0.48965377,0.24343315,0.1483053,0.10323305,0.0051226052,0.0051210737
3,Vartiokylä,False,0.004937596,0.08422458,0.6180447,0.004932058,0.004936464,0.004943774,0.2779808
3,,False,0.05796822,0.4576819,0.0062344423,0.006245576,0.45941126,0.00622785,0.006230746
3,,True,0.0051259147,0.058006994,0.005118226,0.16057387,0.645889,0.120160624,0.005125361
3,,False,0.01590852,0.015910102,0.015940342,0.015883118,0.015909381,0.90452766,0.01592092
1,Kampinmalmi,False,0.004631084,0.0046290923,0.20311494,0.15663162,0.004625702,0.3324323,0.2939353
2,Kaarela,False,0.004625791,0.004625236,0.40528923,0.0046275877,0.57158625,0.0046186815,0.0046272282
3,,False,0.35189235,0.011953917,0.011935733,0.011954829,0.44821325,0.15210499,0.011944936
3,,False,0.005732405,0.00573823,0.5904489,0.0057243826,0.38089776,0.00572812,0.005730177
3,,False,0.0053043407,0.005306501,0.005313362,0.3246909,0.16847913,0.39460695,0.0962988
3,,False,0.011022995,0.9338691,0.011057488,0.011007901,0.010997075,0.011019589,0.011025817
3,,False,0.22341727,0.55064106,0.120084465,0.007174006,0.0071690297,0.0843359,0.007178256
3,,False,0.017883644,0.017902423,0.50754064,0.01789152,0.40300387,0.017885832,0.01789209
3,Lauttasaari,False,0.017965306,0.017952213,0.01795141,0.017866252,0.89240944,0.017922692,0.0179327
3,Vuosaari,False,0.015906395,0.016010333,0.015878092,0.01590934,0.90449286,0.01589806,0.015904885
1,Kampinmalmi,False,0.002558933,0.28415725,0.5616241,0.03823166,0.0025650344,0.1083011,0.0025619366
2,Lauttasaari,False,0.007970674,0.29500502,0.41106042,0.007951099,0.007960245,0.007964395,0.26208818
3,,False,0.2656537,0.00422352,0.09898076,0.004219625,0.61848384,0.0042236676,0.0042149452
3,,False,0.0046269023,0.0046272115,0.17380624,0.004619719,0.803075,0.0046230583,0.00462182
3,,False,0.005730353,0.005727472,0.509507,0.3188463,0.14872642,0.005733218,0.005729276
3,,False,0.005307843,0.073723465,0.17272039,0.0053080674,0.37198633,0.30907252,0.06188136
3,,False,0.23721321,0.005508988,0.49763992,0.005500787,0.005504659,0.24312046,0.005511929
3,,False,0.020439025,0.02041599,0.020431846,0.02041092,0.020440536,0.020559935,0.87730175
3,Tuomarinkylä,False,0.6214331,0.005965221,0.34868613,0.0059950645,0.005976184,0.005972293,0.005972056
3,,True,0.2637779,0.0046250946,0.4198715,0.0046246625,0.2507582,0.0517203,0.0046223514
3,Kaarela,False,0.3255727,0.004773322,0.0047838907,0.0047692726,0.004769411,0.65054137,0.004790051
1,,True,0.0023108576,0.11664116,0.2662433,0.0023119834,0.0023113282,0.40922403,0.20095731
2,Vironniemi,True,0.3237583,0.011010969,0.3831333,0.0110145295,0.24902852,0.011029884,0.011024447
2,Vallila,True,0.0057465495,0.10079493,0.6176881,0.0057248278,0.25857553,0.005728347,0.005741723
3,Latokartano,False,0.009545542,0.009559078,0.13107236,0.11975448,0.71095884,0.00956494,0.009544752
3,Latokartano,False,0.011939708,0.49829724,0.2867821,0.01194129,0.16715091,0.01194742,0.011941347
3,Lauttasaari,False,0.71222246,0.011047694,0.011005872,0.011047431,0.2326554,0.011006232,0.011014907
3,,False,0.006840044,0.062694915,0.0068112696,0.0068181115,0.9031454,0.0068135206,0.0068767774
3,Oulunkylä,False,0.0051336684,0.005130994,0.005127692,0.0051217736,0.6875912,0.28677142,0.005123222
3,,False,0.10436537,0.25894073,0.0055352645,0.005511251,0.3999687,0.22014643,0.00553221
3,,False,0.0357893,0.78517,0.035767302,0.035934724,0.035780795,0.03575892,0.035798922
3,,False,0.0110085765,0.011047721,0.01101712,0.6618012,0.011043003,0.28308082,0.011001564
2,Lauttasaari,True,0.3374863,0.003500549,0.104920074,0.003487757,0.0034947433,0.00349077,0.5436199
3,Pasila,False,0.0068310625,0.19104072,0.006833783,0.59818137,0.006824909,0.006817657,0.18347047
3,,False,0.92811596,0.011933455,0.011984642,0.011997829,0.011974679,0.012018331,0.011975069
3,Maunula,False,0.015916958,0.015926389,0.015920179,0.015911885,0.595634,0.015960248,0.32473037
3,Vironniemi,False,0.200473,0.20211312,0.0039801504,0.003976326,0.003984661,0.003983862,0.58148885
3,Maunula,False,0.00953344,0.55286956,0.00954107,0.39941046,0.009566315,0.009534928,0.009544251
3,,False,0.089081824,0.003773733,0.0037725961,0.003768439,0.8920582,0.0037720108,0.0037732047
3,Pasila,False,0.5432539,0.02858962,0.028648233,0.31356734,0.028689759,0.028589614,0.028661517
3,Pasila,False,0.013029254,0.20602876,0.0130105885,0.3656694,0.013054396,0.37617415,0.01303343
3,Östersundom,False,0.020511383,0.87705964,0.020456063,0.020551648,0.020551568,0.020450056,0.020419631
3,,False,0.004353938,0.1721113,0.5686608,0.0043394314,0.0043443805,0.075913556,0.17027652
1,Herttoniemi,False,0.34216285,0.40377018,0.008426634,0.008419976,0.008439803,0.22033522,0.008445342
2,Pasila,False,0.16175368,0.0032633198,0.21744144,0.003253984,0.6077532,0.0032612511,0.0032731416
3,,False,0.011930743,0.5479082,0.011959507,0.011910104,0.011929804,0.011942721,0.39241895
3,,False,0.0059671937,0.005984772,0.7228097,0.0059873527,0.121144675,0.13213156,0.005974726
3,,False,0.28894413,0.0059676906,0.07927838,0.39850214,0.0059783286,0.21535827,0.00597108
3,,False,0.005306824,0.005302941,0.6061779,0.0052960454,0.0053094476,0.005310878,0.36729598
3,Maunula,False,0.32278663,0.00681891,0.43156657,0.0068133976,0.00681531,0.006852157,0.218347
3,Vanhakaupunki,False,0.004103068,0.12834558,0.004101571,0.1764619,0.0040994496,0.3676907,0.31519774
3,Kallio,False,0.008963617,0.008989617,0.008958667,0.43452945,0.5206496,0.008966177,0.008942805
3,Kulosaari,False,0.011055756,0.01105053,0.3441363,0.011042387,0.40240285,0.011012105,0.20930003
3,Maunula,False,0.08702668,0.0039844136,0.003979288,0.0039826077,0.6967076,0.0039814785,0.20033789
1,Malmi,False,0.07559341,0.005499438,0.0055023455,0.00552436,0.0055029,0.005501847,0.8968757
2,,False,0.3690274,0.19554088,0.21817015,0.19932885,0.005988734,0.005970707,0.0059732394
3,Herttoniemi,False,0.3019628,0.0055332673,0.0055057965,0.005507612,0.670462,0.0055156252,0.0055129128
3,Herttoniemi,False,0.008972712,0.008940146,0.51804143,0.008932435,0.008966465,0.0089436155,0.43720317
3,,False,0.004479465,0.30395836,0.45523348,0.2228869,0.0044835038,0.004473955,0.0044843205
3,Kulosaari,False,0.1942595,0.31955156,0.00421283,0.0042127958,0.46933287,0.004209497,0.0042208936
3,,False,0.017898122,0.49208978,0.41847748,0.017903792,0.01786676,0.017875416,0.017888635
3,Vartiokylä,False,0.004940151,0.0049389107,0.929481,0.045813352,0.004941573,0.0049437364,0.0049412553
3,Latokartano,False,0.11991451,0.0036743623,0.0036723672,0.003672834,0.38124073,0.0036833761,0.4841418
3,,False,0.003770675,0.003768671,0.7325663,0.20464613,0.0037773233,0.0037721547,0.047698732
3,Herttoniemi,False,0.014368192,0.014321277,0.2061988,0.3456708,0.22724335,0.17787163,0.014326033
1,Herttoniemi,False,0.002873384,0.21708125,0.12816086,0.07801595,0.002869015,0.47275463,0.098244935
2,Malmi,True,0.07150689,0.07144672,0.07148679,0.07144675,0.071446694,0.07144671,0.57121944
3,Vuosaari,False,0.0039788224,0.34473544,0.003974779,0.0039821924,0.6353715,0.003982374,0.003974916
3,Kampinmalmi,False,0.00448696,0.0044822884,0.28341022,0.0044879448,0.69417876,0.004474673,0.0044792
3,Ullanlinna,False,0.009550816,0.20834929,0.009541584,0.00953023,0.62667084,0.009549822,0.1268074
3,Herttoniemi,False,0.42091283,0.20100847,0.00717818,0.0071798884,0.24146894,0.007211662,0.11504002
3,,False,0.008425057,0.008414171,0.008422285,0.22332509,0.668223,0.07477048,0.008419896
3,Kallio,False,0.0055076135,0.19302697,0.26422903,0.15838103,0.005513848,0.36782166,0.0055198483
3,Munkkiniemi,False,0.52220434,0.005316867,0.0053144707,0.19319548,0.0053100125,0.13769151,0.13096732
3,,False,0.55033696,0.01594805,0.36998194,0.015895339,0.015929082,0.01596654,0.01594201
1,Kampinmalmi,False,0.09457152,0.17008427,0.010256962,0.010255464,0.61317384,0.09141587,0.010242119
2,Herttoniemi,False,0.21140932,0.34966052,0.3468152,0.078227766,0.0046335324,0.0046271575,0.004626499
3,,False,0.014315279,0.014303913,0.7704536,0.014296313,0.15795383,0.014352651,0.014324472
3,,False,0.009554128,0.009554662,0.34687215,0.009548398,0.6053175,0.009549454,0.009603787
3,Munkkiniemi,False,0.004940229,0.004953369,0.004954345,0.0049391915,0.97033817,0.004937491,0.0049372097
3,Maunula,False,0.012995669,0.013006604,0.360731,0.013031704,0.013001884,0.5741759,0.013057213
3,,False,0.023870012,0.024007214,0.22961536,0.023891646,0.023947619,0.20611492,0.46855325
3,Reijola,False,0.005301755,0.1325283,0.19950601,0.0053030727,0.59861463,0.0053033074,0.053442888
3,Haaga,False,0.30373642,0.003492753,0.06136846,0.003493304,0.6209274,0.0034880892,0.003493619
3,Kallio,False,0.004485903,0.04638681,0.051221397,0.0044927644,0.24367818,0.13271229,0.5170226
3,,False,0.00797499,0.08940527,0.19650075,0.4572368,0.007962049,0.007971373,0.23294872
1,Vironniemi,False,0.013007166,0.013002725,0.013011444,0.013042961,0.92192346,0.013010652,0.013001561
2,Malmi,True,0.023893598,0.023893453,0.02387971,0.63575417,0.023972768,0.023826582,0.2447797
3,Itä-Pakila,False,0.07000996,0.003410453,0.039806355,0.0034107035,0.8447474,0.03519767,0.0034173967
3,Pukinmäki,False,0.16220899,0.0035780848,0.00358298,0.003576822,0.0035802147,0.003582632,0.81989026
3,,False,0.50430274,0.007978877,0.15036108,0.007948433,0.007970494,0.007964873,0.31347355
3,Puistola,False,0.13389145,0.005740773,0.0057308087,0.0057445336,0.28280154,0.56035495,0.0057359934
3,,False,0.0053026546,0.17368615,0.26341122,0.0053045987,0.3186064,0.005304523,0.22838446
3,,False,0.4973444,0.004343702,0.0944281,0.004362615,0.3908223,0.00435128,0.00434763
3,,True,0.00422026,0.063905016,0.004210789,0.004211219,0.85335404,0.004208193,0.06589054
3,,False,0.007956224,0.007965284,0.007984684,0.007968596,0.952224,0.0079494575,0.007951723
3,Malmi,False,0.0042236317,0.18587413,0.32711166,0.0042274185,0.004223055,0.4701123,0.004227755
3,,False,0.0068309964,0.006852695,0.006833561,0.32366884,0.5579696,0.006849386,0.090994895
1,Vironniemi,False,0.2696346,0.014363601,0.11381109,0.014343795,0.43186232,0.14166452,0.014320063
2,Kulosaari,False,0.65339464,0.27853987,0.04896199,0.0047700503,0.0047722287,0.0047819703,0.0047792536
3,,False,0.61993116,0.0049387813,0.004945607,0.10927366,0.004969202,0.16770403,0.08823757
3,,False,0.007944457,0.12349641,0.46409258,0.007950869,0.00794597,0.30924532,0.07932443
3,,False,0.4243952,0.005134238,0.0051432075,0.0051268875,0.54994667,0.0051321466,0.005121667
3,,False,0.008433252,0.28813133,0.47067013,0.00844037,0.008416175,0.20748423,0.008424467
3,Taka-Töölö,False,0.0071547474,0.0071645137,0.065640025,0.0071768216,0.8985511,0.007155725,0.007157097
3,Kallio,False,0.005516341,0.00551096,0.0055208914,0.21839894,0.4424987,0.31703597,0.0055181505
3,,False,0.010249741,0.010239642,0.16254884,0.21629448,0.21828608,0.2011085,0.1812727
3,Suutarila,False,0.29464373,0.003981471,0.17833075,0.0039754277,0.0039801085,0.511107,0.003981547
3,Vanhakaupunki,False,0.51759595,0.312482,0.0049441876,0.0049581476,0.00494873,0.0049474495,0.15012355
1,Pitäjänmäki,False,0.38141552,0.004942246,0.0049424283,0.0049339514,0.08835618,0.00493419,0.51047546
2,Suutarila,True,0.008447975,0.008433528,0.23184347,0.008411526,0.6232166,0.008421011,0.111225896
3,Malmi,False,0.43934765,0.0047924635,0.004785367,0.0048153517,0.0047749663,0.33219257,0.2092916
3,Kallio,False,0.29690665,0.0059779137,0.089908674,0.589299,0.005981261,0.00596552,0.0059609795
3,,False,0.004772277,0.0879831,0.8479661,0.044961862,0.004773342,0.0047731022,0.004770184
3,,False,0.0059594074,0.23014235,0.73997146,0.005991005,0.005965358,0.006012089,0.0059583043
3,,False,0.052376352,0.12463157,0.6700498,0.004938694,0.08913909,0.05391728,0.0049472176
3,Latokartano,False,0.006516743,0.0065181595,0.54626167,0.06516369,0.006523013,0.36250818,0.006508509
3,,False,0.007957828,0.48461348,0.07786292,0.007959029,0.3115205,0.10211381,0.007972426
3,,False,0.0037672608,0.08008178,0.38591495,0.3902129,0.13248314,0.0037714434,0.003768551
1,Kampinmalmi,True,0.0977905,0.0030508658,0.41931614,0.115429364,0.35831323,0.0030508186,0.003049032
2,Pukinmäki,False,0.41482177,0.011049023,0.10353566,0.011010497,0.011081348,0.4374524,0.011049288
3,,False,0.0062377984,0.006220219,0.0062375534,0.006224244,0.07017064,0.8986847,0.0062248013
3,Kallio,False,0.006233279,0.006232154,0.00622791,0.50267076,0.18526201,0.2871462,0.0062276917
3,,False,0.010243786,0.010264791,0.010256943,0.15941234,0.0102607915,0.78929985,0.0102615105
3,,False,0.21756437,0.007964831,0.7426197,0.00795656,0.00796049,0.00797334,0.00796066
3,Herttoniemi,False,0.28973114,0.114673324,0.2909076,0.0036698945,0.0036856884,0.0036828017,0.29364955
3,,False,0.004346438,0.004339736,0.004348699,0.24012557,0.5170767,0.004348238,0.22541468
3,,False,0.0057477015,0.0057491562,0.0057567703,0.3009045,0.29510155,0.0057458226,0.38099447
3,,False,0.4089186,0.003784551,0.38785538,0.18811472,0.0037747596,0.0037787582,0.0037732616
3,,False,0.006818903,0.2501778,0.0068187383,0.52028996,0.20224328,0.006837383,0.006813917
3,Oulunkylä,True,0.7438471,0.008422259,0.008436803,0.00843175,0.008456998,0.2139556,0.008449543
1,,False,0.0035820247,0.003579267,0.77986765,0.038556375,0.003578829,0.0035842943,0.16725159
2,Länsi-Pakila,False,0.12637654,0.0043392153,0.8519076,0.0043439716,0.004338372,0.004340317,0.0043539894
3,,True,0.82828504,0.028696679,0.028588235,0.028594578,0.028642451,0.028574418,0.028618552
3,Malmi,False,0.0057240254,0.35066664,0.33021545,0.005726558,0.00574004,0.29619974,0.0057275705
3,Taka-Töölö,False,0.0047826064,0.00477157,0.2693417,0.0047889757,0.3977194,0.0047743195,0.3138214
3,Vanhakaupunki,False,0.12443877,0.0049416027,0.004941825,0.0049391035,0.004935934,0.34262496,0.5131778
3,,False,0.004943462,0.27220792,0.0049527264,0.004936117,0.5040175,0.0049412563,0.20400102
3,Kampinmalmi,False,0.023824286,0.023817478,0.023827672,0.49021205,0.023862476,0.023823822,0.3906322
