id,Area,Year,Population,Demographic dependency ratio,Proportion of youth (0-14),Proportion of elderly (65+),Proportion of working age (15-64),Proportion of foreign language,Proportion of finnish and sami,Proportion of swedish,Proportion of males,Proportion of females,Proportion of higher education,Proportion of basic education,Proportion of upper secondary education,Proportion of lower tertiary education,Proportion of one person household,Proportion of four or more persons household,Unemployment rate,Proportion of creative class in workforce,Proportion of non creative class in workforce,Income subject to state taxation euro average,Gini coefficient disposable income,Proportion of buildings constructed before 1980 in total housing stock,Proportion of private rental apartments,Proportion of subsidised rental apartments,Population density,Service points for dog areas per 1000 persons,Service points for parks and green areas per 1000 persons,Service points for playgrounds per 1000 persons,Service points for cultural activities per 1000 persons,Service points for circular economy per 1000 persons,Service points for daycare and pre primary education per 1000 persons,Service points for child and family services per 1000 persons,Service points for social welfare services per 1000 persons,latitude,longitude
112850,Jakomäki,2023,5449,0.5392655367231638,0.1750779959625619,0.1752615158744724,0.6496604881629657,0.4375114699944944,0.5518443751147,0.0106441548908056,0.4876124059460451,0.5123875940539548,0.0558610072575324,0.4284143391246976,0.404002639102705,0.1117220145150648,0.4957356076759062,0.1169154228855721,21.9,,,,,0.7036213468869124,0.1337357052096569,0.5736975857687421,0.0027952583308085894,0.18351991191044228,0.18351991191044228,0.7340796476417691,0.9175995595522114,1.6516792071939805,1.8351991191044228,0.36703982382088457,2.2022389429253075,60.25910129894378,25.07831292974506
112853,Laajasalo,2018,19968,0.6074706166478828,0.1822916666666666,0.1956129807692307,0.6220953525641025,0.1139322916666666,0.8278245192307693,0.0582431891025641,0.4647936698717949,0.5352063301282052,0.2128548084488289,0.2241723657931368,0.3208255159474671,0.2421473098105671,0.4186759297098488,0.1375153248876175,8.0,0.1873350923482849,0.8126649076517151,72708.0,32.0,0.5313918305597579,0.1703857791225416,0.2318456883509833,0.0011339310700747595,0.20032051282051283,0.10016025641025642,0.40064102564102566,0.9014423076923077,0.3505608974358974,2.6542467948717947,0.0,0.7011217948717948,60.045531636106055,25.054403893118945
112853,Laajasalo,2019,20417,0.6076377952755906,0.1836214918940099,0.1943478473820835,0.6220306607239066,0.1183327619140912,0.8246069451927316,0.0570602928931772,0.4641720135181466,0.5358279864818534,0.2210089020771513,0.2177448071216617,0.3173293768545994,0.2439169139465875,0.4207226037623171,0.1374539663581168,8.1,0.2037422037422037,0.7962577962577962,74742.0,33.0,0.5076726342710998,0.1706247716477895,0.2317318231640482,0.0011594286186756993,0.19591516873193907,0.09795758436596953,0.39183033746387813,0.8816182592937257,0.34285154528089334,2.5958759856981923,0.0,0.6857030905617867,60.045531636106055,25.054403893118945
112853,Laajasalo,2020,21461,0.5956133828996283,0.1845673547364987,0.1887144121895531,0.6267182330739481,0.125110665859,0.8189739527515028,0.0559153813894972,0.4639578770793532,0.5360421229206468,0.229716795225494,0.2104048195484488,0.3142841056246833,0.2455942796013737,0.4241884030775004,0.1340776881215988,13.0,0.2126736111111111,0.7873263888888888,72904.0,31.0,0.4806095368547213,0.1594897697114973,0.237565276945467,0.001218714678228887,0.18638460463165743,0.09319230231582872,0.37276920926331486,0.8387307208424585,0.32617305810540054,2.469596011369461,0.0,0.6523461162108011,60.045531636106055,25.054403893118945
112853,Laajasalo,2021,22153,0.5927097562729168,0.1845799665959463,0.187559247054575,0.6278607863494786,0.129057012594231,0.815104049112987,0.055838938292782,0.4646774703200469,0.5353225296799531,0.237504101498414,0.2080279995625068,0.3065733347916439,0.2478945641474352,0.4357316087308003,0.1300637743645019,10.1,0.213216957605985,0.786783042394015,76244.0,34.0,0.4525308692452367,0.1634638972933191,0.2409845449341728,0.0012580115682775514,0.18056245203809868,0.09028122601904934,0.36112490407619735,0.8125310341714441,0.3159842910666727,2.392452489504808,0.0,0.6319685821333454,60.045531636106055,25.054403893118945
112853,Laajasalo,2022,22721,0.5914407788751138,0.1868315655120813,0.1848070067338585,0.6283614277540601,0.1392104220764931,0.8049381629329695,0.0558514149905373,0.468245235685049,0.531754764314951,0.2393372528059861,0.2116515232495991,0.3045430251202565,0.2444681988241582,0.4389302937308198,0.1297676457693994,9.5,0.2132757266300078,0.7867242733699922,71538.0,32.0,0.4437309359447744,0.1687269224594638,0.2436185583560764,0.001290266819068941,0.17604858941067736,0.08802429470533868,0.3520971788213547,0.7922186523480481,0.3080850314686854,2.332643809691475,0.0,0.6161700629373708,60.045531636106055,25.054403893118945
112853,Laajasalo,2023,23315,0.6015249347437834,0.1899635427836156,0.1856315676603045,0.6244048895560798,0.1581385374222603,0.7875616555865322,0.0542998069912073,0.4709843448423761,0.5290156551576238,0.2426220945416558,0.2138939670932358,0.3010707756594411,0.2424131627056672,0.4380264741275572,0.1328004125838061,10.2,,,,,0.4339146216365501,0.1657855282884873,0.2409847707725085,0.0013239985426078233,0.17156337122024448,0.08578168561012224,0.34312674244048896,0.7720351704911002,0.3002358996354278,2.2732146686682393,0.0,0.6004717992708556,60.045531636106055,25.054403893118945
112842,Tuomarinkylä,2018,8668,0.6860532970239253,0.2293493308721735,0.1775496077526534,0.593101061375173,0.0499538532533456,0.9212044300876788,0.0288417166589755,0.4912321181356714,0.5087678818643285,0.2886764705882353,0.1898529411764705,0.2564705882352941,0.265,0.1849605821710127,0.2659187386294724,4.5,0.2867052023121387,0.7132947976878612,110059.0,29.0,0.3015602836879432,0.0326241134751773,0.0794326241134751,0.0009621333697999788,0.11536686663590218,0.23073373327180435,0.8075680664513153,0.6922011998154131,0.11536686663590218,3.6917397323488697,0.0,0.0,60.2620887704655,24.93185483880287
112842,Tuomarinkylä,2019,8718,0.6934731934731935,0.2284927735719201,0.1810048176187199,0.5905024088093599,0.0484055976141316,0.9232622161046112,0.0283321862812571,0.4913971094287681,0.508602890571232,0.298450745396083,0.1832797427652733,0.2528500438468284,0.2654194679918152,0.1830477908025247,0.2578899909828674,4.8,0.2827346465816918,0.7172653534183082,111370.0,27.0,0.292022792022792,0.0327635327635327,0.0797720797720797,0.0009676832854079621,0.11470520761642579,0.22941041523285158,0.8029364533149805,0.6882312456985548,0.11470520761642579,3.6705666437256252,0.0,0.0,60.2620887704655,24.93185483880287
112842,Tuomarinkylä,2020,8730,0.7151277013752456,0.2321878579610538,0.1847651775486827,0.5830469644902635,0.052119129438717,0.9197021764032072,0.0281786941580756,0.4933562428407789,0.506643757159221,0.3061970184156679,0.184010523238819,0.244665302543116,0.265127155802397,0.1894956729334527,0.259027156072814,8.7,0.2841051314142678,0.7158948685857321,113523.0,29.0,0.2929465301478953,0.0332764505119453,0.0796359499431171,0.0009690152651538781,0.1145475372279496,0.2290950744558992,0.8018327605956471,0.6872852233676976,0.1145475372279496,3.665521191294387,0.0,0.0,60.2620887704655,24.93185483880287
112842,Tuomarinkylä,2021,8687,0.7273811891032015,0.232416254172902,0.1886727293657188,0.5789110164613791,0.0514561989179233,0.9173477610222172,0.0311960400598595,0.4913088523080465,0.5086911476919534,0.3165784832451499,0.1793062904174015,0.2405937683715461,0.2635214579659024,0.1933751119068934,0.2605192479856759,5.4,0.3262331838565022,0.6737668161434978,117748.0,30.0,0.293419937870658,0.0302174526969782,0.0790737079920926,0.0009642423377310125,0.11511453896627145,0.2302290779325429,0.8058017727639002,0.6906872337976286,0.11511453896627145,3.6836652469206865,0.0,0.0,60.2620887704655,24.93185483880287
112842,Tuomarinkylä,2022,8650,0.721050537206526,0.2282080924855491,0.1907514450867052,0.5810404624277457,0.0542196531791907,0.915028901734104,0.0307514450867052,0.4932947976878613,0.5067052023121388,0.3227085781433607,0.179641598119859,0.2357520564042303,0.2618977673325499,0.2013103037522334,0.256998213222156,4.9,0.2828282828282828,0.7171717171717171,110095.0,28.0,0.2898591549295775,0.0301408450704225,0.0788732394366197,0.0009601354001811048,0.11560693641618497,0.23121387283236994,0.8092485549132947,0.6936416184971098,0.11560693641618497,3.699421965317919,0.0,0.0,60.2620887704655,24.93185483880287
112842,Tuomarinkylä,2023,8605,0.7331319234642497,0.2260313771063335,0.1969785008715862,0.5769901220220802,0.0568274259151656,0.9126089482858804,0.030563625798954,0.4922719349215572,0.5077280650784428,0.3307364398059679,0.1741878582978097,0.2341613993826253,0.2609143025135969,0.2085561497326203,0.2525252525252525,5.5,,,,,0.2869614193185018,0.0323852435933539,0.0785694170656153,0.0009551404761339199,0.11621150493898895,0.2324230098779779,0.8134805345729227,0.6972690296339338,0.11621150493898895,3.7187681580476464,0.0,0.0,60.2620887704655,24.93185483880287
112843,Oulunkylä,2018,14522,0.5745419061043044,0.17387412202176,0.1910205205894505,0.6351053573887894,0.1118303264013221,0.8509158518110453,0.0372538217876325,0.468530505440022,0.5314694945599779,0.2365042791310072,0.2237491770901909,0.3010204081632653,0.2387261356155365,0.4535184429018647,0.1234517490132026,7.7,0.1093221703429399,0.8906778296570601,66932.0,29.0,0.6119722747321992,0.2845620667926906,0.1250157529930687,0.003342404763789894,0.13772207684891888,0.06886103842445944,0.41316623054675666,0.7574714226690539,0.8263324610935133,1.9281090758848642,0.9640545379424321,1.9969701143093237,60.230989458235655,24.96539110082031
112843,Oulunkylä,2019,14903,0.5797116811532754,0.176206132993357,0.1907669596725491,0.6330269073340938,0.1177615245252633,0.8460712608199691,0.0361672146547674,0.4652754478963967,0.5347245521036033,0.2372485921158487,0.2214802896218825,0.2973451327433628,0.2439259855189058,0.4563544706818784,0.1232422393207747,7.8,0.0847506074031727,0.9152493925968272,66938.0,28.0,0.5952116500061706,0.2808836233493768,0.133160557818092,0.0034300962811431475,0.13420116755015768,0.06710058377507884,0.40260350265047307,0.7381064215258673,0.8052070053009461,1.8788163457022076,0.9394081728511038,1.9459169294772865,60.230989458235655,24.96539110082031
112843,Oulunkylä,2020,14666,0.5855135135135136,0.1757125323878358,0.1935769807718532,0.630710486840311,0.1196645302059184,0.8436519841810991,0.0366834856129824,0.4673394245192963,0.5326605754807037,0.2483857785042909,0.2188802615447486,0.2904781364936657,0.2422558234572946,0.4626625553023193,0.1234749966483442,12.4,0.0829783877583215,0.9170216122416786,67808.0,29.0,0.5975957367703557,0.2800842731441318,0.1318626843475027,0.003375548014443092,0.13636983499249966,0.06818491749624983,0.409109504977499,0.7500340924587481,0.818219009954998,1.9091776898949953,0.9545888449474976,1.977362607391245,60.230989458235655,24.96539110082031
112843,Oulunkylä,2021,14581,0.5904232111692844,0.1754337836911048,0.1958027570125506,0.6287634592963446,0.1186475550373774,0.8455524312461422,0.0358000137164803,0.4729442425073726,0.5270557574926273,0.2562648919562895,0.2140333579820885,0.2888834113877249,0.2408183386738969,0.4651443922095366,0.1239758226997985,9.4,0.091057975761546,0.908942024238454,70652.0,31.0,0.5845555973423593,0.2652626300614266,0.1351385232543562,0.0033559842900991906,0.13716480351141896,0.06858240175570948,0.41149441053425695,0.7544064193128044,0.8229888210685139,1.9203072491598656,0.9601536245799328,1.9888896509155751,60.230989458235655,24.96539110082031
112843,Oulunkylä,2022,14904,0.58586933390083,0.1721014492753623,0.1973295759527643,0.6305689747718733,0.1233225979602791,0.8421900161030595,0.0344873859366613,0.4697396672034353,0.5302603327965647,0.2627912563055489,0.2158699655697013,0.2829690127312034,0.2383697653935463,0.4735801818421399,0.1228093292923969,8.6,0.0894442617560013,0.9105557382439988,66988.0,30.0,0.5660790273556231,0.2943465045592705,0.1097872340425532,0.003430326442606017,0.13419216317767044,0.06709608158883522,0.4025764895330113,0.7380568974771874,0.8051529790660226,1.8786902844873858,0.9393451422436929,1.9457863660762211,60.230989458235655,24.96539110082031
112843,Oulunkylä,2023,15598,0.5632391260773703,0.1673932555455827,0.1929093473522246,0.6396973971021926,0.1334145403256827,0.8316450827029106,0.0349403769714065,0.4703808180535966,0.5296191819464033,0.2663828493233997,0.2111144898890071,0.2871369925497947,0.2353656682377984,0.4802845021212877,0.1186673321687047,8.8,,,,,0.5357553460565647,0.3085766842952402,0.1037020004598758,0.003590058497837403,0.12822156686754713,0.06411078343377356,0.38466470060264135,0.7052186177715092,0.7693294012052827,1.7951019361456597,0.8975509680728299,1.8592127195794332,60.230989458235655,24.96539110082031
112855,Myllypuro,2018,12567,0.592573818273983,0.1836556059520967,0.1884300151189623,0.6279143789289409,0.2183496458979867,0.7497413861701281,0.031908967931885,0.4846821039229728,0.5153178960770272,0.1262782172486976,0.3306000385876905,0.3582867065406135,0.1848350376229982,0.4408002623811086,0.1428337159724499,10.5,0.2528735632183908,0.7471264367816092,54063.0,25.0,0.6534514925373134,0.1478544776119403,0.3079912935323383,0.003555239961723246,0.15914697222885335,0.07957348611442668,0.3182939444577067,1.1936022917164,0.47744091668656,2.5463515556616536,0.0,2.1484841250895204,60.22118110614225,25.062898244002568
112855,Myllypuro,2019,12770,0.59625,0.1855912294440094,0.1879404855129209,0.6264682850430697,0.2211433046202036,0.7472200469851213,0.031636648394675,0.488175411119812,0.5118245888801879,0.1342702497388662,0.3200075966195043,0.3581806096287152,0.1875415440129142,0.4429099084631444,0.1400353300144531,10.5,0.3928717738631708,0.6071282261368292,55446.0,25.0,0.6437327612626418,0.1495556236592093,0.3041679436101747,0.003612669237781957,0.15661707126076743,0.07830853563038372,0.31323414252153486,1.1746280344557558,0.46985121378230227,2.505873140172279,0.0,2.1143304620203605,60.22118110614225,25.062898244002568
112855,Myllypuro,2020,12695,0.6047275944886866,0.1857424182749114,0.1910988578180386,0.6231587239070501,0.2240252067743206,0.7443087829854274,0.031666010240252,0.4879873966128397,0.5120126033871603,0.1429390955158237,0.3126493928673869,0.3572043216368677,0.1872071899799216,0.4464659475124778,0.1383030107873128,15.5,0.4141280353200883,0.5858719646799118,55665.0,25.0,0.6394327115770001,0.1533836904578387,0.3036842916602436,0.003591451524952384,0.15754233950374164,0.07877116975187082,0.31508467900748327,1.1815675462780622,0.4726270185112249,2.520677432059866,0.0,2.126821583300512,60.22118110614225,25.062898244002568
112855,Myllypuro,2021,12821,0.617383625583449,0.1839170111535761,0.1978004835816239,0.6182825052647999,0.2275953513766477,0.741049840106076,0.0313548085172763,0.4886514312456126,0.5113485687543873,0.1493255353268559,0.3111970568814263,0.3506272993113857,0.188850108480332,0.4494113903913458,0.1353802099904549,12.2,0.4695842450765864,0.5304157549234136,56586.0,26.0,0.6301909669596848,0.1639890876023037,0.2913003940588057,0.0036270972825060664,0.15599407222525544,0.07799703611262772,0.3119881444505109,1.1699555416894158,0.46798221667576634,2.495905155604087,0.0,2.1059199750409485,60.22118110614225,25.062898244002568
